Symbol,odds.ratio,estimate,se,zval.random,pVal.random,p.adj,pValQ,direction,num.coherence,k
KLHL9,1.5794447117332082,0.4570733369963372,0.13939986295424073,3.2788650383851214,0.0010422546853763254,0.03601388887137071,0.033804966950972515,++++--++++-+++-+,12,16
UBAC2,1.4683791139507862,0.3841591488610861,0.11726496020188414,3.2759926596974505,0.0010529129737708815,0.036338706180787876,0.5244119676846419,+++-+++......+.+,8,9
ORC3,1.688334999211741,0.5237428357319955,0.15993093367769506,3.274806341013939,0.0010573442982652244,0.03646985641073139,0.03093751710985869,-++--+++++-+++-+,11,16
MFN1,1.3335750214628737,0.2878633221222222,0.08793908647786054,3.2734399872881825,0.0010624694960328488,0.036608108582187396,0.7932694218574384,+++--+++++-+++++,13,16
AHNAK,0.746859382767017,-0.29187835418361957,0.08916880548073863,-3.273323586763403,0.001062907175491855,0.036608108582187396,0.3121968293747841,----+---++-----+,12,16
ZNF207,1.6483662803925516,0.49978466431148877,0.15268845518560364,3.2732315203789644,0.0010632534738967434,0.036608108582187396,0.18649344981476224,+-+-+--+++-+++++,11,16
E2F2,1.3572551808953934,0.30546441099664884,0.09333732563710147,3.2726929865582854,0.0010652812062643302,0.03665607886284421,0.21042433988089726,++++-++---++++++,12,16
RALY,1.7544848182179669,0.5621752629503844,0.17179302042297878,3.2723987363760716,0.0010663906523180671,0.03666149323741497,0.06470214780504228,+++-+++++--+++++,13,16
IRGC,0.7604020466559663,-0.27390797681971457,0.08370760239630812,-3.2721995252344622,0.0010671423681857437,0.03666149323741497,0.5846896568295764,-.-++-----+--+--,11,15
RIPK3,1.3466044283753613,0.29758618568398176,0.09098590970269077,3.2706842922864254,0.0010728761078340082,0.03680780537648574,0.8602153073680382,+++++--...-..+.+,7,10
HLA-F,1.3039435505282986,0.2653931730952814,0.081173689290254,3.2694482093367836,0.0010775746175147813,0.03694087547282324,0.35950480272723473,++.++-++++-+--++,11,15
CNIH4,1.2930551100352545,0.25700772071844624,0.07861179518703247,3.269327714841975,0.0010780336491705608,0.03694087547282324,0.5539069940196357,-+++++++++++++++,15,16
DHX40,1.5700784099256888,0.45112556074095245,0.13810326534308648,3.266581420940573,0.0010885450006849898,0.037278956057839124,0.030120607262913424,-+++++++++.+++++,14,15
PTGER4,1.3167226890451043,0.27514583798160436,0.08424285757798658,3.2661028589502936,0.0010903863506988836,0.037319893972320675,0.17687078664910466,+++++-++++---+++,12,16
GPN1,1.479552577320772,0.3917397294492514,0.11995375824563209,3.265756197876492,0.0010917219878216807,0.037321388239295726,0.38573606209956196,+++--+++++--++++,12,16
KDM3B,1.4679263999498708,0.38385079266152883,0.11754749966335173,3.2654951722567653,0.001092728681806599,0.03733371192353309,0.4514218725430562,-+++++++++--++++,13,16
F2RL1,0.7610991846331913,-0.2729915950098626,0.08367323305998098,-3.2625916918277693,0.001103984528723258,0.037673716575580336,0.2156058942426208,---------+-----+,14,16
LGALS17A,1.1674546114440474,0.15482583309774253,0.04749414589853612,3.259892986148312,0.0011145425758887057,0.03798913438312335,0.7692747231568595,+++.............,3,3
RHEB,1.3761347522135696,0.3192786651040531,0.09802433549885693,3.2571367454745586,0.0011254220192876022,0.03833734182919925,0.24360137930920162,-+++-+++++-+++++,13,16
CNN2P1,0.684981656158246,-0.3783632204095121,0.11620385001727362,-3.256029988277227,0.0011298181778236665,0.03846441685656129,0.5072021155491685,--....+.........,2,3
EIF1B,1.4460996562182402,0.3688700399082998,0.1133306920165108,3.254811502029479,0.0011346764930370628,0.03860616640770539,0.5038076140916089,++++-+++++.+-+++,13,15
MED14,1.3986994858674509,0.3355428662241953,0.10309642288469256,3.2546509067485374,0.0011353182526169462,0.03860616640770539,0.36103217509092106,+++---++++--++++,11,16
MLH1,1.6845325124922725,0.5214880846531408,0.1602431417584434,3.2543550939562316,0.001136501237242177,0.0386236602826056,0.1630614040855642,-+++-+++++.+-+++,12,15
ASB2,1.339772148731915,0.2924995612449111,0.08990836407180018,3.253307567817862,0.0011406995659750596,0.038676180395641024,0.8728376343398535,+-++--+...+..+.+,7,10
SMC3,1.479597878075441,0.3917703468547234,0.1204344966460643,3.252974502862475,0.0011420374414989733,0.038676180395641024,0.025864664122426672,+++-+-++++-+++++,13,16
SLC35A4,1.6119832171710833,0.47746523284604825,0.14678129105321727,3.252902528789842,0.0011423267418387256,0.038676180395641024,0.5623637090358347,+++--++......-.+,6,9
CHAF1A,1.5450188188654828,0.4350360907709852,0.13374149543786354,3.2528131179234756,0.0011426862238517355,0.038676180395641024,0.09042854539840155,+++--+++-+.-++++,11,15
AATF,1.7995538447159034,0.5875387701320289,0.18062910859117798,3.2527358116006595,0.0011429971230746143,0.038676180395641024,0.19578777106028733,++--++++++.-+-++,11,15
USP14,1.544071165601723,0.43442254225135457,0.1335601827959573,3.2526351279035834,0.001143402155221291,0.038676180395641024,0.05495794452577046,-++---++++.+++-+,10,15
IGKV3D-15,1.138474712378777,0.12968939492564208,0.03988042802590697,3.25195594293506,0.001146137860324912,0.03874458156020021,0.8780370221564643,+-....+.........,2,3
TAAR3P,0.42509422555295967,-0.8554444274476913,0.2630847537260356,-3.251592558413749,0.0011476040285857256,0.03874458156020021,0.4657726767452618,..--+-.---.-+--.,9,11
ISG15,1.151206549819069,0.14081056613274798,0.04330681798522026,3.251464150074563,0.0011481225394339464,0.03874458156020021,0.38998753189204916,++++-+++++-+---+,11,16
NGRN,1.3939190177997736,0.33211921725039584,0.10214695750246182,3.2513862906038247,0.0011484370401936023,0.03874458156020021,0.3549423950992405,++-+++++++++++-+,14,16
TRIM33,1.3978197699392128,0.33491371557169775,0.10301033665327196,3.2512631882662597,0.0011489344546893154,0.03874458156020021,0.5997523565282721,-+++-+++++-+++++,13,16
SERP1,1.4138935229489806,0.3463472626227622,0.10653114756461576,3.2511361281702853,0.0011494480699654373,0.03874458156020021,0.1459492090337251,+++-++-+++-+++-+,12,16
TJP2,1.378510141966236,0.32100330870255417,0.09876529000706331,3.250163176553192,0.0011533880742034671,0.03885471871663622,0.1677014086564449,-++---++++.++-++,10,15
IFI16,1.2808620475691894,0.24753332591266466,0.0761654908021386,3.249940666117448,0.001154290890596804,0.038855777783537694,0.0978432806979699,++++-+-+++.+---+,10,15
FBXW5,1.5069185616411498,0.4100668781318195,0.12620470668313827,3.2492201670526684,0.0011572187352223023,0.03889305131398097,0.36175398720225554,+++++++...-..-.+,8,10
CDC23,1.5898978913702058,0.46366979490597343,0.14273584200118294,3.2484468400174547,0.0011603688892535115,0.03893098269903157,0.20748614278356986,-+++-+++++-+++++,13,16
PSMB5,1.3990274148526292,0.3357772915261043,0.10337482431679597,3.248153443019186,0.0011615661166873412,0.03894628130243088,0.32883554865365255,+++---++++.+++++,12,15
CAPRIN1,1.489772755072427,0.3986235949518103,0.12272875799877546,3.2480047989713023,0.0011621731049501652,0.03894628130243088,0.041502259635084485,-+++++-+++-+++-+,12,16
HIST1H1A,1.1960626194028394,0.1790350115180749,0.05512858687720217,3.2475893480976,0.001163871154338638,0.03898057511348433,0.37942825917202805,+++...+........+,5,5
SNRNP40,1.566001833101927,0.44852576813109796,0.13813709512283784,3.2469610551188173,0.0011664434976332318,0.03903839727165647,0.2624226142119425,+++-++++++-+++++,14,16
RNF31,1.487847133024699,0.3973301979511593,0.1223773485436392,3.2467625968336224,0.0011672571124137622,0.03903839727165647,0.7558695015687855,++++--++++.+++++,13,15
CHCHD3,1.5836283683978025,0.45971864995513767,0.14159855082352332,3.2466338622920854,0.001167785162797345,0.03903839727165647,0.02888590573805722,-+++-+++++-++-++,12,16
ADGRD2,0.4818628749576001,-0.730095697196214,0.2248864412069733,-3.246508296710843,0.001168300427228408,0.03903839727165647,0.7074080570444685,...---.---.-+--.,9,10
RAB9A,1.4280478000856265,0.3563083368064875,0.10976502272508416,3.246100879502317,0.0011699737305619657,0.03907171231762254,0.23039991414187952,++++--++++.+++-+,12,15
MIF4GD,1.472199244840475,0.3867573676960491,0.11917867550162543,3.245189343380262,0.0011737255244858669,0.039146429626771735,0.8486647467878823,+++++++...+..+.+,10,10
RAP1A,1.408755979496214,0.34270703090318794,0.10560559373930106,3.2451598326239957,0.001173847173466472,0.039146429626771735,0.46329347169515983,-++++-++++.+-+++,12,15
INCENP,1.47949665993543,0.3917019352925036,0.12070701224953437,3.245063629631961,0.00117424382149748,0.039146429626771735,0.19516510693861905,+++--+++--++++-+,11,16
ZNF43,1.5061230422205822,0.4095388273820171,0.1262413261334453,3.2440947819979957,0.001178245321404591,0.03921417106339924,0.050699144283035076,-++--+-+++-+++++,11,16
MANF,1.3296374759874732,0.2849063306329874,0.08782349673551054,3.244078648917977,0.0011783120602011474,0.03921417106339924,0.576767255826796,++++-++++-.+--++,11,15
TXNDC11,1.6319307349508343,0.4897638138218941,0.1510198281819215,3.2430431137288465,0.0011826031431654781,0.039311688143407554,0.17563279265031964,+++-+++...-..+.+,8,10
PPCDC,1.6677294866263677,0.5114631125026813,0.15772809984463115,3.242688607841558,0.00118407547018377,0.03931538862896387,0.18277517991370415,++++-++--+++-+++,12,16
KIF2C,1.4296954830704807,0.3574614726932174,0.11025378126296012,3.242169734212163,0.0011862334999375131,0.03936441942871332,0.004807298631431375,+++--+++++-+++++,13,16
VGLL1,1.0846373596785301,0.08124570041385794,0.025063902669223103,3.241542288369263,0.0011888479426567394,0.039423760310903735,0.42944896219008166,+++-++-++-.+++-+,11,15
HMGA1,1.2925435898067927,0.2566120520207736,0.07916672017454532,3.2414132031111063,0.0011893864752640496,0.039423760310903735,0.24977505078278217,+++--+++-+.-++++,11,15
PRKD2,1.3838754614731419,0.3248878686619071,0.10030280301857611,3.2390706828176854,0.0011991985090724561,0.03969345795342463,0.6015962912927878,++++++++++-+-+-+,13,16
ARHGEF6,1.3853833403074285,0.325976881348146,0.10064366171977195,3.238921118110573,0.0011998275182430644,0.03969345795342463,0.21045968920473734,+++++-++++-++-++,13,16
PSMD7,1.4362318088214785,0.36202288435404,0.111776316774931,3.2388156525411107,0.0012002712473540493,0.03969345795342463,0.41298231236254246,++++++++++.--+++,13,15
DENND4B,1.7032653918378218,0.5325472273769252,0.16445458429925253,3.2382631937329682,0.00120259810532134,0.039724930209739905,0.17818729321915067,++++--+--++++-++,11,16
UNC13D,1.3642278832000083,0.3105886152613939,0.09598159310155,3.235918525886379,0.001212519874289868,0.0400297846955559,0.2740741863012364,+++---+...+..-.+,6,10
PTPRCAP,1.2435367938980668,0.21795957280473252,0.06740301176063151,3.2336770585084964,0.0012220755783514425,0.04032221271483509,0.9352194144120743,+.....+...+....+,4,4
SLFN11,1.5533192357331183,0.44039408371996736,0.13619793636864305,3.2334857301212354,0.0012228944528876677,0.04032620098238134,0.1809433265865024,++++-++...-..+.+,8,10
PRKRIR,1.5495378639857755,0.43795673420768977,0.13546219651702274,3.2330550180666404,0.0012247397307046804,0.040348347356249516,0.7566032120154584,++....+........+,4,4
MRPL11,1.633972256891866,0.4910140176473234,0.15198249878765394,3.230727363769401,0.0012347565613693107,0.04064776386128236,0.03736894401904267,+++--+++++.+++++,13,15
KIF1A,1.2299808883180465,0.20699863131080318,0.06408002110881109,3.230314655472868,0.001236540487732631,0.04068330873477507,0.02417212259322629,++++-+++++-+++++,14,16
BTG2-DT,0.3291555695685592,-1.1112247841463672,0.34404430517375884,-3.2298886144479138,0.0012383845411205626,0.04069762712098941,0.8422258921763288,...-+-.---.--+-.,8,10
SNRNP25,1.5292363957600854,0.42476852308009794,0.1315357464962259,3.2293010409325165,0.0012409319297772621,0.040758158789625666,0.14964220999599268,+-++-+++++.+++-+,12,15
PFKP,1.2314595277719569,0.2082000738662341,0.06455057452695435,3.225379098357925,0.0012580595963466144,0.041273784849136456,0.2746851827139259,+++---++--++++-+,10,16
DDX46,1.588391286417053,0.46272173449880266,0.14348172860725436,3.224952326615667,0.0012599364768482908,0.041311901256204965,0.31102726812244247,-+++--++++.+++++,12,15
ABHD16A,1.7543356505656338,0.562090238564697,0.1743035635832071,3.2247776638047485,0.0012607053639447936,0.041313665171041694,0.3883590762033636,++-+--+...-..-.+,5,10
SLC25A5,1.3615263340138184,0.3086063748570879,0.09571319544394226,3.224282434889909,0.001262887778446976,0.041361722512469154,0.3887172010424474,++++--+++--++--+,10,16
PREP,1.6705804894736878,0.5131711645175436,0.15919321097802083,3.2235744311256784,0.0012660139245951642,0.041394518846700944,0.04285822350074909,++++-+++-+.+++++,13,15
PRPF4B,1.5829353260121681,0.4592809247339942,0.1424803730832525,3.2234680103317275,0.0012664844360901761,0.041394518846700944,0.032047795892682265,+++-+-++++-+++++,13,16
GPR141,1.5246539264909098,0.42176745085749984,0.13084294512354988,3.2234634466477448,0.001266504616825717,0.041394518846700944,0.14139458188216542,+++++++...+..-.+,9,10
AKR1C2,0.9072648998006928,-0.09732080998640111,0.030191910549715265,-3.2234068071362554,0.0012667551030042454,0.041394518846700944,0.6226421276328703,---------+.-----,14,15
PCID2,1.6266272797830377,0.48650871765566805,0.15094169730941895,3.223156532143417,0.0012678624827060412,0.041403453028665556,0.015129665039541525,+++-+-++++-+++++,13,16
PMM1,1.729292032757838,0.5477120951326485,0.16993747998825062,3.22302116737589,0.001268461797014886,0.041403453028665556,0.06574304685550096,-++-++++++.+++-+,12,15
INPP5E,1.7083342876658552,0.5355187949898774,0.16622560768368533,3.2216383651845564,0.0012745990185828414,0.04158028441536142,0.0653340036570288,-+++-+++++++++++,14,16
LSM14A,1.380151448302918,0.32219323829459734,0.10001876115426996,3.221328024625732,0.0012759801485332826,0.041601849380001055,0.3699488876200103,+++---++++++-+++,12,16
CD247,1.3111409064120707,0.270897679106731,0.08413253379060415,3.2198920786216076,0.0012823886409288983,0.04178720887818735,0.19498190638621982,+++++-+--+.--+++,10,15
PCED1B,1.4268126935746221,0.3554430709969631,0.11040817444669883,3.2193546608141634,0.0012847947170872768,0.041842012392897594,0.3280323142252498,++++--.......-.+,5,8
ASB16,1.3741098421590245,0.31780613395203794,0.09874319681579402,3.218511697012474,0.0012885771504020298,0.04194155283793063,0.9345542802032191,++++-++...-..-.+,7,10
LAT,1.356158009417856,0.30465570884892573,0.09468735698110085,3.2174908938448197,0.0012931713194473176,0.042059944024729415,0.3512478027005495,+++++----+-+--++,9,16
JADE3,1.2890015613031094,0.25386793520775924,0.07893422034465875,3.2161961453380945,0.0012990201394825062,0.04212655267576314,0.3889771922673917,++++-+.++-++++++,13,15
PDZD11,1.486401415161986,0.3963580411504405,0.12324153693740351,3.216107580285675,0.0012994211087820505,0.04212655267576314,0.5764701820419134,++++-++......+.+,8,9
TNFAIP8,1.337121615890723,0.290519255756201,0.09033674222199826,3.215958962104962,0.0013000942192142777,0.04212655267576314,0.14639342743463932,++++-++++++--+++,13,16
MARCHF7,1.759211944808878,0.5648659501449117,0.17566063665523265,3.2156660757957307,0.0013014216802377328,0.042129663302968,0.8312971574365619,...+++.+++.++++.,10,10
ZFAT,1.4834767877792499,0.3943885136962609,0.12264788784052133,3.215616026010028,0.001301648648108109,0.042129663302968,0.4322666737587433,+++-+++......-.+,7,9
NDUFAB1,1.3259377473125078,0.2821199429334679,0.08774817722732525,3.215108870040599,0.0013039505817869325,0.042180538024724656,0.7229251289459606,++++-+++++.+++++,14,15
IFIT1,1.138798388095586,0.12997366097956525,0.04043621439043683,3.2142885514600508,0.0013076818858461813,0.04227756758415069,0.466348807847906,++++++++++.----+,11,15
KLKP1,0.8131827157051744,-0.20679945212036333,0.06434819623687071,-3.213756782849335,0.0013101059519957366,0.04233224903277499,0.5463409265647875,-+-.............,2,3
NRROS,1.3542543042425894,0.3032509738728358,0.09437335880653437,3.2133112321931985,0.001312140185847642,0.04235582816443526,0.4469442134713623,++++-+....+..+.+,8,9
CDC20,1.2556900517142195,0.2276852634793828,0.07085767779657405,3.21327583064529,0.0013123019422982504,0.04235582816443526,0.07864645977575975,+++--+++++-+++++,13,16
RPRD1A,1.4788595538033833,0.3912712189785335,0.12179594463953959,3.212514342218189,0.0013157857868112137,0.042438253057430465,0.020309612782568827,-++-++++++-+++++,13,16
C17orf53,1.83277437241604,0.60583086930952,0.18859154943720466,3.2123966907183377,0.0013163248083725447,0.042438253057430465,0.10295155956832368,+++...+...-....+,5,6
COX6A1,1.4519471919305416,0.37290554654738733,0.11611350480071589,3.2115605087229113,0.0013201616592399203,0.04253821511485062,0.2645858087156014,++++-+++++-+++++,14,16
PSMA3,1.4705495035007747,0.38563614284567027,0.12008761784328822,3.211289804656773,0.001321406004037789,0.04255377603025302,0.234559946424841,+++--+++++.+++++,13,15
SDC3,1.3103348774397312,0.27028273617824405,0.08425500944888263,3.207912953142853,0.0013370195928169106,0.04296290927025999,0.745542856270583,+++++-+-++++--++,12,16
NUBP1,1.4727055352856324,0.3871012093398009,0.12067475372557947,3.2078060852735506,0.0013375164863521423,0.04296290927025999,0.7356304516269387,+++++-+++----+-+,10,16
IGKV1OR2-108,1.154667182791787,0.14381214902255676,0.04483304172454596,3.2077267901236337,0.0013378852876957741,0.04296290927025999,0.5511641464452309,+..-++.+++.+-++.,9,11
NBPF9,1.5463945711008806,0.43592613823644805,0.13591138671002323,3.207429110899501,0.0013392706296465066,0.04296290927025999,0.39507711560652514,+++...+........+,5,5
MIAT,1.37126468678088,0.31573344305560125,0.09843917951319997,3.207396126389531,0.001339424214641955,0.04296290927025999,0.14979257454422637,+++++-+...-..+..,7,9
RTN2,0.6057189210080144,-0.501339227233157,0.15631362484969055,-3.207265059045488,0.0013400346610068282,0.04296290927025999,0.008314353879359434,-----+----.+---+,12,15
USP33,1.5529718619700272,0.4401704255027475,0.13725468301547522,3.2069610728919105,0.0013414514651433158,0.04298447972667217,0.10154245250287444,-++-+++++++++-++,13,16
TRABD,1.3990108755365942,0.33576546944626223,0.10473310940164081,3.205915219786284,0.0013463364905066872,0.04308995576846548,0.6424482150673456,+++-+++--+++--++,11,16
